position,position_number,unique_number,date,hour,x,y,z
CG,3,40166,2019-08-06 03:06:22+00:00,3,-0.15625,0.9375,0.265625
CG,3,40166,2019-08-06 03:07:13+00:00,3,-0.171875,0.9375,0.265625
CG,3,40166,2019-08-06 03:08:04+00:00,3,-0.15625,0.953125,0.25
CG,3,40166,2019-08-06 03:08:55+00:00,3,-0.171875,0.953125,0.28125
CG,3,40166,2019-08-06 03:09:46+00:00,3,-0.140625,0.9375,0.25
CG,3,40166,2019-08-06 03:10:37+00:00,3,-0.15625,0.9375,0.25
CG,3,40166,2019-08-06 03:11:28+00:00,3,-0.15625,0.9375,0.265625
CG,3,40166,2019-08-06 03:12:19+00:00,3,-0.171875,0.953125,0.265625
CG,3,40166,2019-08-06 03:13:10+00:00,3,-0.109375,0.96875,0.109375
CG,3,40166,2019-08-06 03:14:01+00:00,3,-0.140625,0.96875,0.1875
CG,3,40166,2019-08-06 03:14:52+00:00,3,-0.140625,0.96875,0.15625
CG,3,40166,2019-08-06 03:15:43+00:00,3,-0.125,0.96875,0.171875
CG,3,40166,2019-08-06 03:16:34+00:00,3,-0.125,0.984375,0.15625
CG,3,40166,2019-08-06 03:17:25+00:00,3,-0.140625,0.984375,0.171875
CG,3,40166,2019-08-06 03:18:16+00:00,3,-0.140625,0.96875,0.15625
CG,3,40166,2019-08-06 03:19:07+00:00,3,-0.125,0.984375,0.171875
CG,3,40166,2019-08-06 03:19:58+00:00,3,-0.125,0.96875,0.1875
CG,3,40166,2019-08-06 03:20:49+00:00,3,-0.140625,0.984375,0.171875
CG,3,40166,2019-08-06 03:21:40+00:00,3,-0.140625,0.96875,0.171875
CG,3,40166,2019-08-06 03:22:31+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:23:22+00:00,3,-0.15625,0.9375,0.171875
CG,3,40166,2019-08-06 03:24:13+00:00,3,-0.125,0.96875,0.15625
CG,3,40166,2019-08-06 03:25:04+00:00,3,-0.125,1.0,0.171875
CG,3,40166,2019-08-06 03:25:55+00:00,3,-0.125,0.96875,0.15625
CG,3,40166,2019-08-06 03:26:46+00:00,3,-0.15625,0.984375,0.140625
CG,3,40166,2019-08-06 03:27:37+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:28:28+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:29:19+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:30:10+00:00,3,-0.125,0.984375,0.171875
CG,3,40166,2019-08-06 03:31:01+00:00,3,-0.125,0.96875,0.140625
CG,3,40166,2019-08-06 03:31:52+00:00,3,-0.125,0.953125,0.171875
CG,3,40166,2019-08-06 03:32:43+00:00,3,-0.125,0.96875,0.140625
CG,3,40166,2019-08-06 03:33:34+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:34:25+00:00,3,-0.125,0.984375,0.140625
CG,3,40166,2019-08-06 03:35:16+00:00,3,-0.140625,0.984375,0.125
CG,3,40166,2019-08-06 03:36:07+00:00,3,-0.140625,0.984375,0.140625
CG,3,40166,2019-08-06 03:36:58+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:37:49+00:00,3,-0.125,0.984375,0.140625
CG,3,40166,2019-08-06 03:38:40+00:00,3,-0.140625,0.96875,0.109375
CG,3,40166,2019-08-06 03:39:31+00:00,3,-0.140625,0.96875,0.140625
CG,3,40166,2019-08-06 03:40:22+00:00,3,-0.125,0.984375,0.15625
CG,3,40166,2019-08-06 03:41:13+00:00,3,-0.125,0.984375,0.140625
CG,3,40166,2019-08-06 03:42:04+00:00,3,-0.140625,0.984375,0.140625
CG,3,40166,2019-08-06 03:42:55+00:00,3,-0.109375,0.984375,0.140625
CG,3,40166,2019-08-06 03:43:46+00:00,3,-0.140625,0.96875,0.140625
CG,3,40166,2019-08-06 03:44:37+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:45:28+00:00,3,-0.140625,0.984375,0.15625
CG,3,40166,2019-08-06 03:46:19+00:00,3,-0.140625,0.96875,0.15625
CG,3,40166,2019-08-06 03:47:10+00:00,3,-0.140625,0.96875,0.15625
CG,3,40166,2019-08-06 03:48:01+00:00,3,-0.125,0.96875,0.15625
CV,1,40166,2019-08-06 06:21:21+00:00,6,0.15625,0.4375,-0.890625
CV,1,40166,2019-08-06 06:25:18+00:00,6,0.171875,0.21875,-0.953125
CV,1,40166,2019-08-06 06:25:54+00:00,6,-0.015625,0.125,-0.953125
CV,1,40166,2019-08-06 06:31:11+00:00,6,0.09375,0.34375,-0.890625
CV,1,40166,2019-08-06 06:31:47+00:00,6,0.078125,0.328125,-0.890625
D,7,40166,2019-08-06 06:34:54+00:00,6,-0.078125,0.21875,-0.953125
D,7,40166,2019-08-06 06:35:05+00:00,6,-0.15625,0.28125,-0.921875
D,7,40166,2019-08-06 06:35:16+00:00,6,-0.09375,0.234375,-0.953125
CD,2,40166,2019-08-06 06:57:18+00:00,6,-0.0625,-0.859375,-0.46875
CD,2,40166,2019-08-06 06:58:04+00:00,6,-0.046875,-0.84375,-0.46875
CD,2,40166,2019-08-06 06:58:50+00:00,6,-0.0625,-0.84375,-0.484375
CD,2,40166,2019-08-06 06:59:36+00:00,6,-0.0625,-0.859375,-0.46875
CD,2,40166,2019-08-06 07:00:22+00:00,7,-0.0625,-0.84375,-0.46875
CD,2,40166,2019-08-06 07:01:08+00:00,7,-0.046875,-0.84375,-0.46875
CD,2,40166,2019-08-06 07:01:54+00:00,7,-0.0625,-0.875,-0.46875
CD,2,40166,2019-08-06 07:02:40+00:00,7,-0.0625,-0.859375,-0.46875
CD,2,40166,2019-08-06 07:03:26+00:00,7,-0.0625,-0.84375,-0.484375
CD,2,40166,2019-08-06 07:04:12+00:00,7,-0.078125,-0.84375,-0.46875
CD,2,40166,2019-08-06 07:04:58+00:00,7,-0.078125,-0.84375,-0.484375
CD,2,40166,2019-08-06 07:05:44+00:00,7,-0.078125,-0.84375,-0.484375
CD,2,40166,2019-08-06 07:06:30+00:00,7,-0.078125,-0.828125,-0.484375
D,7,40166,2019-08-06 07:35:40+00:00,7,-0.015625,0.140625,-0.9375
D,7,40166,2019-08-06 07:35:51+00:00,7,-0.140625,0.328125,-0.90625
D,7,40166,2019-08-06 07:36:02+00:00,7,-0.15625,0.3125,-0.921875
D,7,40166,2019-08-06 07:36:13+00:00,7,-0.234375,0.28125,-0.890625
D,7,40166,2019-08-06 07:36:24+00:00,7,-0.125,0.09375,-0.890625
D,7,40166,2019-08-06 07:36:35+00:00,7,-0.0625,0.25,-0.921875
D,7,40166,2019-08-06 07:36:46+00:00,7,-0.203125,0.234375,-0.953125
D,7,40166,2019-08-06 07:36:57+00:00,7,-0.0625,0.15625,-0.953125
D,7,40166,2019-08-06 07:37:08+00:00,7,-0.109375,0.15625,-0.96875
D,7,40166,2019-08-06 07:37:19+00:00,7,-0.140625,0.234375,-0.890625
D,7,40166,2019-08-06 07:37:30+00:00,7,-0.046875,0.28125,-0.96875
D,7,40166,2019-08-06 07:37:41+00:00,7,-0.140625,0.1875,-0.953125
D,7,40166,2019-08-06 07:37:52+00:00,7,-0.21875,0.1875,-0.921875
D,7,40166,2019-08-06 07:38:03+00:00,7,-0.046875,0.203125,-0.984375
D,7,40166,2019-08-06 07:38:14+00:00,7,-0.125,0.265625,-0.953125
D,7,40166,2019-08-06 07:38:25+00:00,7,-0.109375,0.21875,-0.953125
D,7,40166,2019-08-06 07:38:36+00:00,7,-0.171875,0.203125,-0.90625
D,7,40166,2019-08-06 07:38:47+00:00,7,-0.0625,0.09375,-0.96875
D,7,40166,2019-08-06 07:38:58+00:00,7,-0.109375,0.125,-0.9375
D,7,40166,2019-08-06 07:39:09+00:00,7,-0.125,0.078125,-0.9375
D,7,40166,2019-08-06 07:39:20+00:00,7,-0.15625,0.140625,-0.90625
D,7,40166,2019-08-06 07:39:31+00:00,7,-0.078125,0.09375,-0.96875
CD,2,40166,2019-08-06 07:51:50+00:00,7,-0.109375,-0.734375,-0.609375
CD,2,40166,2019-08-06 07:52:36+00:00,7,-0.140625,-0.71875,-0.59375
CV,1,40166,2019-08-06 07:56:12+00:00,7,0.3125,0.328125,-0.875
D,7,40166,2019-08-06 07:58:57+00:00,7,-0.03125,0.234375,-0.953125
D,7,40166,2019-08-06 07:59:08+00:00,7,0.0,0.265625,-0.921875
D,7,40166,2019-08-06 07:59:19+00:00,7,0.03125,0.3125,-0.921875
D,7,40166,2019-08-06 07:59:30+00:00,7,-0.078125,0.28125,-0.890625
D,7,40166,2019-08-06 07:59:41+00:00,7,-0.125,0.3125,-0.90625
D,7,40166,2019-08-06 07:59:52+00:00,7,-0.0625,0.265625,-0.921875
D,7,40166,2019-08-06 08:00:03+00:00,8,-0.046875,0.21875,-0.9375
CD,2,40166,2019-08-06 08:13:05+00:00,8,-0.0625,-0.859375,-0.453125
CD,2,40166,2019-08-06 08:13:51+00:00,8,-0.046875,-0.859375,-0.46875
CD,2,40166,2019-08-06 08:14:37+00:00,8,-0.0625,-0.859375,-0.453125
CD,2,40166,2019-08-06 08:15:23+00:00,8,-0.109375,-0.796875,-0.53125
CD,2,40166,2019-08-06 08:16:09+00:00,8,-0.140625,-0.796875,-0.515625
CD,2,40166,2019-08-06 08:16:55+00:00,8,-0.125,-0.796875,-0.546875
D,7,40166,2019-08-06 08:29:29+00:00,8,-0.03125,0.296875,-0.9375
D,7,40166,2019-08-06 08:29:40+00:00,8,-0.109375,0.453125,-0.90625
D,7,40166,2019-08-06 08:29:51+00:00,8,-0.25,0.265625,-0.921875
D,7,40166,2019-08-06 08:30:02+00:00,8,0.046875,0.171875,-0.953125
D,7,40166,2019-08-06 08:30:13+00:00,8,-0.09375,0.21875,-0.96875
D,7,40166,2019-08-06 08:30:24+00:00,8,-0.078125,0.203125,-0.90625
CD,2,40166,2019-08-06 08:42:41+00:00,8,-0.109375,-0.78125,-0.578125
CD,2,40166,2019-08-06 08:43:27+00:00,8,-0.109375,-0.78125,-0.5625
CD,2,40166,2019-08-06 08:44:13+00:00,8,-0.125,-0.8125,-0.515625
CD,2,40166,2019-08-06 08:45:00+00:00,8,-0.109375,-0.75,-0.609375
CD,2,40166,2019-08-06 08:45:46+00:00,8,-0.109375,-0.75,-0.59375
CD,2,40166,2019-08-06 08:46:32+00:00,8,-0.109375,-0.75,-0.609375
D,7,40166,2019-08-06 08:57:56+00:00,8,-0.03125,0.234375,-0.9375
D,7,40166,2019-08-06 08:58:07+00:00,8,-0.03125,0.265625,-0.9375
CV,1,40166,2019-08-06 09:03:29+00:00,9,0.171875,0.359375,-0.90625
CV,1,40166,2019-08-06 09:04:05+00:00,9,0.140625,0.34375,-0.890625
CV,1,40166,2019-08-06 09:04:41+00:00,9,0.15625,0.3125,-0.90625
CV,1,40166,2019-08-06 09:12:28+00:00,9,0.25,0.265625,-0.875
D,7,40166,2019-08-06 09:13:53+00:00,9,-0.0625,0.21875,-0.921875
D,7,40166,2019-08-06 09:14:04+00:00,9,-0.09375,0.1875,-0.9375
D,7,40166,2019-08-06 09:14:15+00:00,9,-0.078125,0.203125,-0.9375
CV,1,40166,2019-08-06 09:15:50+00:00,9,-0.03125,-0.578125,-0.765625
CD,2,40166,2019-08-06 09:21:15+00:00,9,-0.09375,-0.765625,-0.578125
CD,2,40166,2019-08-06 09:22:01+00:00,9,-0.09375,-0.78125,-0.5625
CD,2,40166,2019-08-06 09:22:47+00:00,9,-0.09375,-0.796875,-0.5625
CV,1,40166,2019-08-06 09:29:56+00:00,9,0.3125,0.28125,-0.875
CV,1,40166,2019-08-06 09:35:29+00:00,9,0.03125,0.3125,-0.921875
CV,1,40166,2019-08-06 09:36:05+00:00,9,0.0625,0.328125,-0.921875
CV,1,40166,2019-08-06 09:36:41+00:00,9,0.15625,0.140625,-0.953125
CV,1,40166,2019-08-06 09:43:44+00:00,9,0.40625,0.3125,-0.84375
CV,1,40166,2019-08-06 09:44:20+00:00,9,0.421875,0.34375,-0.75
CV,1,40166,2019-08-06 09:47:47+00:00,9,0.046875,0.375,-0.875
CV,1,40166,2019-08-06 09:51:01+00:00,9,0.3125,0.34375,-0.859375
D,7,40166,2019-08-06 09:55:11+00:00,9,-0.125,0.34375,-0.890625
D,7,40166,2019-08-06 09:55:22+00:00,9,-0.03125,0.203125,-1.015625
D,7,40166,2019-08-06 09:55:33+00:00,9,-0.09375,0.3125,-0.921875
D,7,40166,2019-08-06 09:55:44+00:00,9,-0.0625,0.40625,-0.875
D,7,40166,2019-08-06 09:55:55+00:00,9,-0.171875,0.28125,-0.859375
CD,2,40166,2019-08-06 10:07:21+00:00,10,-0.15625,-0.546875,-0.78125
CD,2,40166,2019-08-06 10:09:31+00:00,10,-0.15625,-0.546875,-0.78125
CD,2,40166,2019-08-06 10:11:23+00:00,10,-0.15625,-0.546875,-0.78125
CV,1,40166,2019-08-06 10:22:42+00:00,10,0.375,0.296875,-0.828125
CV,1,40166,2019-08-06 10:29:48+00:00,10,0.046875,0.359375,-0.890625
CV,1,40166,2019-08-06 10:30:24+00:00,10,0.078125,0.375,-0.90625
CV,1,40166,2019-08-06 10:31:00+00:00,10,0.046875,0.375,-0.890625
CV,1,40166,2019-08-06 10:31:36+00:00,10,0.0625,0.359375,-0.890625
CV,1,40166,2019-08-06 10:32:12+00:00,10,0.078125,0.375,-0.890625
CV,1,40166,2019-08-06 10:43:21+00:00,10,0.375,0.328125,-0.828125
CV,1,40166,2019-08-06 10:43:58+00:00,10,0.359375,0.421875,-0.796875
CV,1,40166,2019-08-06 10:44:34+00:00,10,0.484375,0.3125,-0.796875
CV,1,40166,2019-08-06 10:45:10+00:00,10,0.375,0.359375,-0.8125
D,7,40166,2019-08-06 10:51:07+00:00,10,-0.328125,0.328125,-0.84375
D,7,40166,2019-08-06 10:51:18+00:00,10,0.171875,0.4375,-0.859375
CV,1,40166,2019-08-06 10:56:58+00:00,10,0.0625,0.859375,-0.46875
CV,1,40166,2019-08-06 10:57:34+00:00,10,0.046875,0.859375,-0.46875
CV,1,40166,2019-08-06 10:58:10+00:00,10,0.0625,0.859375,-0.484375
CV,1,40166,2019-08-06 10:58:46+00:00,10,0.0625,0.859375,-0.46875
CG,3,40166,2019-08-06 12:20:29+00:00,12,-0.03125,0.984375,0.109375
CG,3,40166,2019-08-06 12:21:20+00:00,12,-0.046875,1.0,0.109375
CG,3,40166,2019-08-06 12:22:11+00:00,12,-0.046875,1.0,0.09375
CG,3,40166,2019-08-06 12:23:02+00:00,12,-0.046875,1.0,0.125
CG,3,40166,2019-08-06 12:23:53+00:00,12,-0.03125,0.984375,0.109375
CG,3,40166,2019-08-06 12:24:44+00:00,12,-0.078125,0.9375,0.296875
CG,3,40166,2019-08-06 12:25:35+00:00,12,-0.046875,0.953125,0.296875
CG,3,40166,2019-08-06 12:26:26+00:00,12,-0.078125,0.9375,0.28125
CG,3,40166,2019-08-06 12:27:17+00:00,12,-0.046875,0.953125,0.28125
CG,3,40166,2019-08-06 12:28:08+00:00,12,-0.046875,0.953125,0.28125
CG,3,40166,2019-08-06 12:28:59+00:00,12,-0.0625,0.953125,0.28125
CG,3,40166,2019-08-06 12:29:50+00:00,12,-0.0625,0.984375,0.171875
CG,3,40166,2019-08-06 12:30:41+00:00,12,-0.078125,0.984375,0.171875
CG,3,40166,2019-08-06 12:31:32+00:00,12,-0.0625,0.96875,0.171875
CG,3,40166,2019-08-06 12:32:23+00:00,12,-0.046875,0.984375,0.171875
CG,3,40166,2019-08-06 12:33:14+00:00,12,-0.078125,0.984375,0.171875
CG,3,40166,2019-08-06 12:34:05+00:00,12,-0.078125,0.96875,0.171875
CG,3,40166,2019-08-06 12:34:56+00:00,12,-0.046875,0.96875,0.15625
CG,3,40166,2019-08-06 12:35:47+00:00,12,-0.046875,0.96875,0.171875
CG,3,40166,2019-08-06 12:36:38+00:00,12,-0.078125,0.984375,0.15625
CG,3,40166,2019-08-06 12:37:29+00:00,12,-0.046875,0.984375,0.1875
CG,3,40166,2019-08-06 12:38:20+00:00,12,-0.0625,0.96875,0.171875
CG,3,40166,2019-08-06 12:39:11+00:00,12,-0.046875,0.96875,0.1875
CG,3,40166,2019-08-06 12:40:02+00:00,12,-0.046875,0.953125,0.296875
CG,3,40166,2019-08-06 12:40:53+00:00,12,-0.046875,0.953125,0.28125
CG,3,40166,2019-08-06 12:41:44+00:00,12,-0.03125,0.953125,0.28125
CG,3,40166,2019-08-06 12:42:35+00:00,12,-0.046875,0.953125,0.28125
CG,3,40166,2019-08-06 12:43:26+00:00,12,-0.046875,0.953125,0.28125
CG,3,40166,2019-08-06 12:44:17+00:00,12,-0.0625,0.953125,0.296875
CG,3,40166,2019-08-06 12:45:08+00:00,12,-0.0625,0.953125,0.28125
CG,3,40166,2019-08-06 12:45:59+00:00,12,-0.046875,0.9375,0.296875
CG,3,40166,2019-08-06 12:46:50+00:00,12,-0.046875,0.953125,0.265625
CG,3,40166,2019-08-06 12:47:41+00:00,12,-0.046875,0.96875,0.296875
CG,3,40166,2019-08-06 12:48:32+00:00,12,-0.046875,0.9375,0.28125
CG,3,40166,2019-08-06 12:49:23+00:00,12,-0.046875,0.953125,0.265625
CG,3,40166,2019-08-06 12:50:14+00:00,12,-0.046875,0.953125,0.25
CG,3,40166,2019-08-06 12:51:05+00:00,12,-0.046875,0.953125,0.25
CG,3,40166,2019-08-06 12:51:56+00:00,12,0.078125,0.96875,0.25
CG,3,40166,2019-08-06 12:52:47+00:00,12,-0.0625,0.953125,0.296875
CG,3,40166,2019-08-06 12:53:38+00:00,12,-0.046875,0.953125,0.28125
CG,3,40166,2019-08-06 12:54:29+00:00,12,-0.0625,0.9375,0.3125
CG,3,40166,2019-08-06 12:55:20+00:00,12,-0.078125,0.953125,0.296875
CG,3,40166,2019-08-06 12:56:11+00:00,12,-0.0625,0.9375,0.296875
CG,3,40166,2019-08-06 12:57:02+00:00,12,-0.078125,0.9375,0.296875
CG,3,40166,2019-08-06 12:57:53+00:00,12,-0.078125,0.9375,0.3125
CG,3,40166,2019-08-06 12:58:44+00:00,12,-0.0625,0.9375,0.296875
CV,1,40166,2019-08-06 14:16:19+00:00,14,0.234375,0.5,-0.796875
D,7,40166,2019-08-06 14:17:58+00:00,14,-0.140625,0.4375,-0.859375
D,7,40166,2019-08-06 14:18:09+00:00,14,-0.15625,0.453125,-0.84375
CV,1,40166,2019-08-06 14:19:19+00:00,14,-0.109375,-0.5625,-0.765625
CD,2,40166,2019-08-06 14:27:33+00:00,14,-0.09375,-0.828125,-0.484375
CD,2,40166,2019-08-06 14:28:19+00:00,14,-0.125,-0.84375,-0.484375
CD,2,40166,2019-08-06 14:29:05+00:00,14,-0.09375,-0.84375,-0.484375
CD,2,40166,2019-08-06 14:29:51+00:00,14,-0.09375,-0.828125,-0.484375
CD,2,40166,2019-08-06 14:30:37+00:00,14,-0.09375,-0.828125,-0.5
D,7,40166,2019-08-06 14:45:21+00:00,14,-0.0625,0.3125,-0.921875
D,7,40166,2019-08-06 14:45:32+00:00,14,-0.25,0.25,-1.0
D,7,40166,2019-08-06 14:45:43+00:00,14,-0.046875,0.328125,-0.875
D,7,40166,2019-08-06 14:45:54+00:00,14,0.078125,0.203125,-0.890625
D,7,40166,2019-08-06 14:46:05+00:00,14,0.0625,0.40625,-0.859375
D,7,40166,2019-08-06 14:46:16+00:00,14,-0.015625,0.234375,-0.96875
D,7,40166,2019-08-06 14:46:27+00:00,14,-0.046875,0.328125,-0.9375
D,7,40166,2019-08-06 14:46:38+00:00,14,-0.03125,0.25,-0.921875
D,7,40166,2019-08-06 14:46:49+00:00,14,-0.0625,0.328125,-0.9375
D,7,40166,2019-08-06 14:47:00+00:00,14,-0.0625,0.359375,-1.0
D,7,40166,2019-08-06 14:47:11+00:00,14,-0.015625,0.3125,-0.890625
D,7,40166,2019-08-06 14:47:22+00:00,14,-0.078125,0.265625,-0.953125
D,7,40166,2019-08-06 14:47:33+00:00,14,-0.078125,0.1875,-0.953125
D,7,40166,2019-08-06 14:47:44+00:00,14,-0.046875,0.328125,-0.859375
D,7,40166,2019-08-06 14:47:55+00:00,14,-0.046875,0.234375,-0.90625
D,7,40166,2019-08-06 14:48:06+00:00,14,-0.09375,0.265625,-0.921875
CV,1,40166,2019-08-06 14:56:28+00:00,14,0.046875,0.84375,-0.5
CV,1,40166,2019-08-06 14:57:04+00:00,14,0.03125,0.84375,-0.46875
CV,1,40166,2019-08-06 15:01:42+00:00,15,0.25,0.484375,-0.8125
CV,1,40166,2019-08-06 15:02:18+00:00,15,0.234375,0.484375,-0.796875
CV,1,40166,2019-08-06 15:06:33+00:00,15,0.484375,0.34375,-0.78125
D,7,40166,2019-08-06 15:09:48+00:00,15,-0.0625,0.375,-0.9375
D,7,40166,2019-08-06 15:09:59+00:00,15,-0.0625,0.375,-0.921875
D,7,40166,2019-08-06 15:10:10+00:00,15,-0.03125,0.28125,-0.9375
CD,2,40166,2019-08-06 15:16:21+00:00,15,-0.125,-0.796875,-0.515625
CD,2,40166,2019-08-06 15:17:07+00:00,15,-0.09375,-0.78125,-0.53125
CD,2,40166,2019-08-06 15:17:53+00:00,15,-0.109375,-0.8125,-0.546875
CV,1,40166,2019-08-06 15:25:20+00:00,15,0.265625,0.28125,-0.875
CV,1,40166,2019-08-06 15:25:56+00:00,15,0.296875,0.3125,-0.859375
CV,1,40166,2019-08-06 15:30:21+00:00,15,0.09375,0.234375,-0.9375
CV,1,40166,2019-08-06 15:30:57+00:00,15,0.140625,0.234375,-0.953125
D,7,40166,2019-08-06 15:35:51+00:00,15,0.0,0.234375,-0.953125
D,7,40166,2019-08-06 15:36:02+00:00,15,-0.03125,0.3125,-0.953125
D,7,40166,2019-08-06 15:36:13+00:00,15,-0.046875,0.3125,-0.921875
D,7,40166,2019-08-06 15:36:24+00:00,15,-0.234375,0.234375,-0.921875
CV,1,40166,2019-08-06 15:38:22+00:00,15,-0.109375,-0.53125,-0.796875
CD,2,40166,2019-08-06 15:49:28+00:00,15,-0.15625,-0.796875,-0.546875
CD,2,40166,2019-08-06 15:50:14+00:00,15,-0.140625,-0.78125,-0.546875
CD,2,40166,2019-08-06 15:51:00+00:00,15,-0.140625,-0.78125,-0.53125
CD,2,40166,2019-08-06 15:51:46+00:00,15,-0.140625,-0.78125,-0.546875
CD,2,40166,2019-08-06 15:52:32+00:00,15,-0.109375,-0.78125,-0.5625
CD,2,40166,2019-08-06 15:53:18+00:00,15,-0.125,-0.78125,-0.5625
CD,2,40166,2019-08-06 15:54:04+00:00,15,-0.125,-0.8125,-0.5
CV,1,40166,2019-08-06 16:06:04+00:00,16,0.125,0.03125,-0.96875
D,7,40166,2019-08-06 16:09:06+00:00,16,-0.171875,0.390625,-0.890625
D,7,40166,2019-08-06 16:09:17+00:00,16,-0.078125,0.359375,-0.90625
D,7,40166,2019-08-06 16:09:28+00:00,16,-0.03125,0.453125,-0.859375
CV,1,40166,2019-08-06 16:17:15+00:00,16,0.0625,0.796875,-0.5625
CV,1,40166,2019-08-06 16:17:51+00:00,16,0.0625,0.828125,-0.53125
CV,1,40166,2019-08-06 16:18:27+00:00,16,0.0625,0.8125,-0.546875
CV,1,40166,2019-08-06 16:19:03+00:00,16,0.0625,0.8125,-0.5625
CV,1,40166,2019-08-06 16:19:39+00:00,16,0.0625,0.8125,-0.546875
CV,1,40166,2019-08-06 16:20:15+00:00,16,0.0625,0.8125,-0.546875
CV,1,40166,2019-08-06 16:29:12+00:00,16,0.21875,0.5,-0.8125
CV,1,40166,2019-08-06 16:32:27+00:00,16,0.03125,0.828125,-0.53125
CV,1,40166,2019-08-06 16:35:29+00:00,16,0.390625,0.359375,-0.796875
D,7,40166,2019-08-06 16:40:14+00:00,16,0.0,0.328125,-0.90625
D,7,40166,2019-08-06 16:40:25+00:00,16,-0.015625,0.359375,-0.90625
D,7,40166,2019-08-06 16:40:36+00:00,16,-0.015625,0.25,-0.9375
D,7,40166,2019-08-06 16:40:47+00:00,16,-0.015625,0.3125,-0.90625
D,7,40166,2019-08-06 16:40:58+00:00,16,0.0,0.390625,-0.890625
D,7,40166,2019-08-06 16:41:09+00:00,16,0.03125,0.328125,-0.890625
D,7,40166,2019-08-06 16:41:20+00:00,16,0.015625,0.328125,-0.90625
D,7,40166,2019-08-06 16:41:31+00:00,16,0.03125,0.3125,-0.921875
D,7,40166,2019-08-06 16:41:42+00:00,16,0.03125,0.3125,-0.90625
CD,2,40166,2019-08-06 16:52:33+00:00,16,-0.078125,-0.859375,-0.46875
CD,2,40166,2019-08-06 16:53:19+00:00,16,-0.078125,-0.859375,-0.46875
CD,2,40166,2019-08-06 16:54:05+00:00,16,-0.109375,-0.765625,-0.578125
CD,2,40166,2019-08-06 16:54:51+00:00,16,-0.125,-0.75,-0.625
D,7,40166,2019-08-06 17:06:33+00:00,17,-0.046875,0.234375,-0.9375
D,7,40166,2019-08-06 17:06:44+00:00,17,-0.046875,0.25,-0.9375
D,7,40166,2019-08-06 17:06:55+00:00,17,-0.015625,0.265625,-0.9375
D,7,40166,2019-08-06 17:07:06+00:00,17,-0.046875,0.25,-0.921875
D,7,40166,2019-08-06 17:07:17+00:00,17,-0.09375,0.234375,-0.9375
D,7,40166,2019-08-06 17:07:28+00:00,17,-0.125,0.25,-0.9375
D,7,40166,2019-08-06 17:07:39+00:00,17,-0.25,0.15625,-0.921875
D,7,40166,2019-08-06 17:07:50+00:00,17,0.03125,0.203125,-0.90625
D,7,40166,2019-08-06 17:08:01+00:00,17,0.0,0.234375,-0.96875
CV,1,40166,2019-08-06 17:16:45+00:00,17,0.03125,0.796875,-0.5625
CV,1,40166,2019-08-06 17:17:21+00:00,17,0.046875,0.78125,-0.578125
CV,1,40166,2019-08-06 17:17:57+00:00,17,0.046875,0.78125,-0.578125
CV,1,40166,2019-08-06 17:18:33+00:00,17,0.046875,0.78125,-0.59375
CV,1,40166,2019-08-06 17:25:50+00:00,17,0.203125,0.46875,-0.8125
CV,1,40166,2019-08-06 17:26:26+00:00,17,0.1875,0.484375,-0.828125
D,7,40166,2019-08-06 17:30:40+00:00,17,-0.1875,0.140625,-0.90625
D,7,40166,2019-08-06 17:30:51+00:00,17,0.015625,0.25,-0.9375
CV,1,40166,2019-08-06 17:35:24+00:00,17,0.0,0.828125,-0.53125
CV,1,40166,2019-08-06 17:36:00+00:00,17,0.015625,0.828125,-0.515625
CV,1,40166,2019-08-06 17:43:38+00:00,17,0.203125,0.421875,-0.84375
CV,1,40166,2019-08-06 17:44:14+00:00,17,0.1875,0.40625,-0.84375
CV,1,40166,2019-08-06 17:44:50+00:00,17,0.125,0.140625,-0.96875
CV,1,40166,2019-08-06 17:45:26+00:00,17,0.015625,0.140625,-0.953125
CV,1,40166,2019-08-06 17:55:37+00:00,17,-0.015625,0.625,-0.75
CV,1,40166,2019-08-06 17:56:13+00:00,17,-0.03125,0.625,-0.75
CV,1,40166,2019-08-06 17:56:49+00:00,17,0.015625,0.625,-0.75
CV,1,40166,2019-08-06 17:57:25+00:00,17,0.015625,0.609375,-0.75
CV,1,40166,2019-08-06 18:04:01+00:00,18,0.0625,0.546875,-0.796875
D,7,40166,2019-08-06 18:06:45+00:00,18,-0.140625,0.171875,-0.875
D,7,40166,2019-08-06 18:06:56+00:00,18,0.0625,0.21875,-0.9375
CV,1,40166,2019-08-06 18:29:36+00:00,18,0.421875,0.421875,-0.8125
D,7,40166,2019-08-06 18:33:19+00:00,18,-0.0625,0.328125,-0.921875
D,7,40166,2019-08-06 18:33:30+00:00,18,0.0,0.328125,-0.921875
D,7,40166,2019-08-06 18:33:41+00:00,18,-0.140625,0.421875,-0.875
D,7,40166,2019-08-06 18:33:52+00:00,18,-0.03125,0.4375,-0.859375
